0.863630     0.046635
0.695038     0.081746
0.496826     0.111844
0.308961     0.123253
0.154881     0.097687
0.044275     0.050276
0.000672     0.004557
0.000499     -0.003280
0.026385     -0.033814
0.123523     -0.084383
0.257026     -0.119427
0.420642     -0.092070
0.632540     -0.031924
0.847171     0.007428
