0.847739     0.048750
0.686063     0.096134
0.508787     0.116559
0.322276     0.106079
0.157351     0.076379
0.043030     0.036866
0.000399     0.002378
0.000095     -0.000897
0.003899     -0.005651
0.079539     -0.032959
0.229976     -0.064258
0.405999     -0.094098
0.583845     -0.075473
0.774753     -0.030101
