0.967844     0.005960
0.848455     0.030280
0.667064     0.064353
0.474243     0.099392
0.292970     0.096703
0.136174     0.070580
0.031910     0.032299
0.000204     0.001942
0.001208     -0.003724
0.042320     -0.030269
0.157653     -0.073730
0.311968     -0.105281
0.481920     -0.097347
0.676744     -0.047441
0.866630     -0.008204
0.984478     0.000775
