0.947640     0.019540
0.826835     0.055487
0.655387     0.085456
0.460675     0.097982
0.270564     0.089788
0.115830     0.063700
0.021003     0.025264
0.000805     0.004131
0.000510     -0.004055
0.045093     -0.047937
0.154343     -0.079439
0.316953     -0.086108
0.512361     -0.067552
0.713990     -0.028763
0.898436     0.003017
0.995960     0.000675
