0.945459     0.019503
0.819938     0.057178
0.644202     0.090280
0.448511     0.106196
0.260367     0.097834
0.108053     0.068680
0.016487     0.026032
0.000868     0.006772
0.001113     -0.008866
0.046306     -0.063467
0.151207     -0.102304
0.306838     -0.108293
0.499275     -0.080810
0.706793     -0.033614
0.895818     0.001265
0.995825     0.000638
